bathrooms,detailedType.subTypology,detailedType.typology,district,exterior,floor,has360,has3DTour,hasLift,hasPlan,hasStaging,hasVideo,highlight.groupDescription,municipality,newDevelopment,newDevelopmentFinished,numPhotos,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,propertyType,rooms,showAddress,size,status,topPlus,floor_cat,has_neighborhood,has_Discount,terraza,atico,garaje,ascensor,espaciosa,luminoso,reformado,obra_nueva,céntrico,interior,antiguo,a_reformar,sin_ascensor,okupa,oscuro,pequeño,mal_ubicado,cercano_metro,cercano_supermercado,cercano_colegio,cercano_hospital,cercano_farmacia,cercano_mall,cercano_correos,cercano_policia,cercano_cultural,gimnasio,piscina,padel,zonas_comunes,parque,score_final,distancia_al_centro,size_per_room,amenities_score,zona_cluster
1,1,2,126,1,1.0,0,0,0,0,0,0,3,2,0,0,1,0,0,28000.0,3,1,0,40.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.1214820049046872,40.0,5,18
2,1,2,190,1,2.0,0,0,1,0,0,0,0,2,0,0,1,0,0,28000.0,3,3,0,130.0,2,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2.9523391613941183,43.333333333333336,14,17
1,7,2,116,1,2.0,0,0,0,0,0,1,3,8,0,0,3,0,0,28000.0,5,1,0,86.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,10,21.220543566048523,86.0,12,5
1,1,2,48,1,4.0,0,0,1,0,0,0,0,32,0,0,1,0,0,28000.0,3,3,0,70.0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,10.533871001437026,23.33333333333333,13,42
2,1,2,126,1,1.0,0,1,1,1,0,1,1,2,0,0,4,1,0,85000.0,3,2,0,115.0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0.7899319051638697,57.5,19,18
2,1,2,223,1,14.0,0,0,1,1,0,0,2,2,0,0,2,1,1,0.0,3,3,0,279.0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.301911776040417,93.0,11,39
2,1,2,109,1,6.0,0,0,1,0,0,0,3,2,0,0,3,1,1,0.0,3,3,1,100.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,18,1.7100247059713871,33.333333333333336,21,18
1,1,2,109,1,4.0,0,0,1,1,0,1,3,2,0,0,3,1,1,0.0,3,1,1,86.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,11,1.6324027810231243,86.0,16,18
2,1,2,15,1,4.0,0,0,1,0,0,0,3,2,0,0,1,1,1,0.0,3,3,0,80.0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19,4.6540120612609,26.666666666666668,22,32
2,1,2,133,1,0.0,0,0,1,1,0,1,0,2,0,0,6,0,0,28000.0,3,3,0,96.0,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2.004430388314844,32.0,13,17
2,1,2,34,1,3.0,0,0,1,1,0,0,3,2,1,0,1,1,1,0.0,3,3,1,103.0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,14.98769991226802,34.333333333333336,14,45
4,8,0,156,0,0.0,0,1,0,1,0,1,3,2,0,0,4,1,1,0.0,0,5,0,436.0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,17,9.607374989934918,87.2,21,10
1,7,2,114,0,5.0,0,0,1,1,0,0,0,2,0,0,1,1,1,0.0,5,1,0,65.0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17,4.173608292728579,65.0,20,39
4,4,0,86,0,0.0,1,0,0,1,0,1,3,24,0,0,0,1,1,0.0,0,5,0,500.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,16,24.145563275962505,100.0,20,7
3,6,0,149,0,0.0,0,0,0,1,1,1,1,19,0,0,4,1,1,0.0,0,4,0,211.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11,25.368262379061346,52.75,15,49
1,1,2,132,1,2.0,1,0,0,1,0,1,3,2,0,0,3,0,0,28000.0,3,3,1,108.0,2,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.644587972427693,36.0,9,39
1,1,2,42,1,4.0,0,0,0,0,0,0,3,2,0,0,1,0,0,28000.0,3,3,0,92.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8.132936429217422,30.666666666666668,4,42
1,7,2,156,1,5.0,0,0,1,0,0,0,3,2,1,0,3,0,0,28000.0,5,1,1,21.0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,11.75923307253859,21.0,5,48
1,7,2,126,0,0.0,0,0,1,0,0,0,3,2,0,0,2,0,0,28000.0,5,1,0,25.0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1.1801578635970518,25.0,12,18
1,1,2,220,1,1.0,0,0,0,1,0,1,3,2,0,0,2,0,0,28000.0,3,2,0,50.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5.177909105571367,25.0,8,34
4,4,0,100,0,0.0,0,0,0,1,0,0,3,7,0,0,2,1,1,0.0,0,5,0,490.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,18,39.35430587764762,98.0,20,47
2,1,2,133,1,3.0,0,0,1,1,0,0,2,2,0,0,2,0,0,28000.0,3,2,0,101.0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1.7806524602100429,50.5,11,17
1,1,2,18,0,0.0,0,0,1,0,0,0,3,29,0,0,5,0,0,28000.0,3,3,0,60.0,2,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,19,11.626617361701724,20.0,20,42
3,1,2,126,1,2.0,0,0,1,1,0,1,1,2,0,0,4,0,0,28000.0,3,4,0,450.0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.4373826663329543,112.5,10,18
2,1,2,190,1,3.0,0,1,1,1,0,1,1,2,0,0,4,1,1,0.0,3,2,0,120.0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,7.027946661344198,60.0,16,32
1,1,2,118,1,4.0,0,0,0,0,0,0,0,2,0,0,5,0,0,28000.0,3,3,0,77.0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,13,5.451916018014123,25.666666666666668,14,23
2,1,2,204,1,1.0,0,0,1,1,0,0,3,14,0,0,4,1,1,0.0,3,4,0,132.0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,21,30.974313375584,33.0,25,6
1,1,2,137,1,2.0,0,0,0,0,0,0,1,2,0,0,2,0,0,28000.0,3,2,0,55.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,19,7.143265315616596,27.5,20,10
1,1,2,133,1,5.0,1,0,1,1,0,0,3,2,0,0,3,0,0,28000.0,3,1,0,65.0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10,2.353671559472557,65.0,14,17
1,1,2,123,1,1.0,0,1,1,1,0,1,0,0,0,0,0,1,1,0.0,3,1,0,79.0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18,37.8649739771592,79.0,24,47
1,7,2,126,0,2.0,0,1,0,0,0,1,0,2,0,0,3,0,0,28000.0,5,1,0,33.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3177110440751756,33.0,7,18
1,1,2,126,1,2.0,0,0,1,0,0,0,0,20,0,0,2,0,0,28000.0,3,3,0,98.0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,18,31.6041721342765,32.666666666666664,20,3
3,1,2,24,1,0.0,0,0,1,0,0,0,0,30,0,0,4,1,1,0.0,3,2,0,187.0,0,0,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,13.059212769873213,93.5,13,48
1,1,2,218,1,0.0,0,0,1,0,0,0,0,4,0,0,5,1,1,0.0,3,3,0,95.0,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,16,17.591234559072706,31.666666666666668,19,33
1,1,2,126,1,2.0,0,0,1,0,0,0,3,4,0,0,2,0,0,28000.0,3,3,0,61.0,2,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,15.600779609856929,20.33333333333333,14,33
1,4,0,0,0,0.0,0,0,0,0,0,0,3,7,0,0,2,1,1,0.0,0,3,0,77.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10,38.20947742646064,25.666666666666668,11,2
1,1,2,63,1,0.0,0,0,0,0,0,0,3,7,0,0,2,0,0,28000.0,3,2,0,80.0,0,0,2,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,33.064494385379355,40.0,17,3
4,1,2,114,1,0.0,0,0,1,0,0,0,3,2,0,0,1,0,0,28000.0,3,5,0,500.0,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2.6198604779414696,100.0,11,17
1,1,2,211,1,0.0,0,0,1,1,0,0,3,25,1,0,3,1,1,0.0,3,1,1,82.0,1,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,12,40.90138988436806,82.0,17,21
1,1,2,109,1,0.0,0,0,1,1,0,1,3,2,1,0,2,1,0,34000.0,3,1,1,56.0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,1.747219327933994,56.0,18,18
4,8,0,171,0,0.0,0,1,0,1,0,1,2,30,0,0,4,1,1,0.0,0,5,0,480.0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,19,15.461741781840344,96.0,23,38
3,4,0,165,0,0.0,0,0,0,1,0,1,3,7,0,0,0,0,0,28000.0,0,4,0,200.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,13,47.27620162105018,50.0,15,14
2,1,2,164,1,4.0,1,0,1,1,0,1,1,27,0,0,2,0,0,28000.0,3,3,0,111.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,17,16.653918734599248,37.0,22,31
3,1,2,27,1,0.0,0,0,1,1,0,0,3,22,0,0,6,1,1,0.0,3,3,1,250.0,0,0,2,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,18,19.035586967812517,83.33333333333333,22,46
1,2,1,204,0,0.0,0,0,0,0,0,1,3,7,0,0,6,1,1,0.0,1,3,1,100.0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,42.79279005844855,33.333333333333336,12,41
3,6,0,190,0,0.0,0,0,0,1,0,1,3,2,0,0,4,1,1,0.0,0,4,0,243.0,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,8.984706528748458,60.75,12,0
2,1,2,126,1,4.0,1,0,0,1,0,1,3,2,0,0,4,0,0,28000.0,3,2,0,88.0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19,0.7029976317268906,44.0,23,18
1,1,2,179,1,6.0,1,0,1,1,0,1,3,2,0,0,4,0,0,28000.0,3,3,0,80.0,2,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19,5.772413082722187,26.666666666666668,24,23
2,1,2,114,1,1.0,0,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,3,2,0,119.0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.349069570163989,59.5,9,39
1,1,2,123,1,5.0,0,0,1,0,0,0,3,0,0,0,3,0,0,28000.0,3,1,0,60.0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,38.94910796292698,60.0,14,47
2,1,2,15,1,7.0,1,0,1,1,0,1,0,2,0,0,3,0,0,28000.0,3,3,0,160.0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,6.290584595508914,53.333333333333336,21,32
3,4,0,123,0,0.0,0,0,0,0,0,0,3,10,0,0,4,1,1,0.0,0,5,0,194.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,21,23.263876462033263,38.8,22,45
4,4,0,86,0,0.0,0,0,0,1,0,0,1,24,0,0,4,1,1,0.0,0,5,0,158.0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,15,25.20564140887397,31.6,17,7
2,3,2,49,1,3.0,0,0,1,1,0,1,3,9,0,0,3,0,0,28000.0,2,1,0,78.0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19,10.311746375665743,78.0,23,0
2,1,2,114,0,5.0,0,0,1,1,0,0,0,2,0,0,2,0,0,28000.0,3,2,0,66.0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,3.488416323769012,33.0,15,39
2,1,2,233,1,1.0,1,0,1,0,0,0,3,2,0,0,3,1,1,0.0,3,3,0,104.0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,9,9.5439573455165,34.666666666666664,13,10
1,4,0,53,0,0.0,0,0,0,1,0,0,3,7,0,0,4,1,1,0.0,0,4,0,276.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,47.95382234478771,69.0,12,11
4,4,0,191,0,0.0,0,1,0,1,1,1,1,31,0,0,4,1,1,0.0,0,5,0,435.0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,27.169428005906383,87.0,14,27
2,3,2,137,1,7.0,0,0,1,0,0,0,3,2,0,0,3,1,1,0.0,2,2,1,110.0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,7.025610311928879,55.0,8,32
2,4,0,190,0,0.0,0,0,0,0,0,0,3,2,0,0,5,0,0,28000.0,0,3,0,263.0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,14.04367271843592,87.66666666666667,3,46
1,5,2,36,1,8.0,0,0,1,1,0,0,3,2,0,0,4,1,1,0.0,4,2,0,71.0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,17,11.35901459499246,35.5,21,34
2,3,2,133,0,6.0,0,0,1,0,0,0,3,2,0,0,3,0,0,28000.0,2,1,1,104.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.7076599176317089,104.0,4,17
2,1,2,114,1,4.0,1,0,1,1,1,0,3,2,0,0,0,0,0,28000.0,3,3,0,140.0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,4.27121268332926,46.66666666666666,14,39
1,1,2,190,1,4.0,0,0,0,0,0,0,3,2,0,0,5,0,0,28000.0,3,3,0,71.0,2,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,14,4.9785877888183725,23.666666666666668,15,32
3,1,2,133,1,2.0,0,0,1,1,0,0,3,2,0,0,5,1,1,0.0,3,3,0,210.0,2,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2.537659942119209,70.0,17,17
1,1,2,85,1,3.0,0,0,0,1,0,1,0,7,0,0,3,0,0,28000.0,3,2,0,65.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,74.37583454594797,32.5,7,37
1,1,2,220,1,5.0,0,0,1,0,0,0,0,2,0,0,2,0,0,28000.0,3,3,0,87.0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,20,6.712546719110591,29.0,22,34
1,1,2,126,0,2.0,1,0,1,1,0,0,3,2,0,0,3,0,0,28000.0,3,1,0,58.0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.794586780052839,58.0,8,18
2,1,2,137,1,2.0,0,0,1,1,0,0,3,2,1,0,5,1,1,0.0,3,2,0,117.0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,12,6.512136045263703,58.5,17,32
2,1,2,133,1,2.0,1,0,0,1,0,1,3,2,0,0,4,0,0,28000.0,3,2,0,105.0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2.257992953190429,52.5,16,17
4,4,0,69,0,0.0,0,0,0,1,0,1,3,7,0,0,0,1,1,0.0,0,5,0,490.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,44.26473719683879,98.0,10,1
1,1,2,126,0,1.0,0,0,1,1,0,0,0,2,0,0,4,0,0,28000.0,3,1,0,54.0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.2106324161853199,54.0,12,18
2,1,2,133,1,4.0,0,0,1,1,0,1,1,2,0,0,3,0,0,28000.0,3,3,0,108.0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,20,2.3924915559694546,36.0,24,17
3,1,2,200,1,7.0,0,0,1,0,0,0,0,5,0,0,3,0,0,28000.0,3,5,1,220.0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,8,20.47038758898945,44.0,10,20
2,1,2,133,1,2.0,0,0,1,1,0,0,3,2,0,0,2,0,0,28000.0,3,3,0,126.0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,18,1.9527419913277848,42.0,21,17
1,1,2,35,1,2.0,0,0,0,0,0,0,3,7,0,0,2,0,0,28000.0,3,2,1,80.0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,53.09345647975459,40.0,7,11
1,1,2,118,1,0.0,1,0,0,1,0,0,0,2,0,0,6,0,0,28000.0,3,3,0,60.0,0,0,2,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,3.9510850334903416,20.0,19,23
4,1,2,190,1,5.0,0,0,1,0,0,0,3,2,0,0,2,1,1,0.0,3,5,0,432.0,2,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.812630342350997,86.4,13,17
2,1,0,77,0,0.0,0,0,0,1,0,1,3,7,0,0,6,0,0,28000.0,0,4,1,158.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,45.21804727321632,39.5,12,14
2,1,2,116,1,0.0,0,0,1,1,0,0,3,8,1,0,2,0,0,28000.0,3,2,1,83.0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20.856272234957604,41.5,8,5
3,1,2,126,1,3.0,0,0,1,0,0,0,3,2,0,0,4,0,0,28000.0,3,3,0,170.0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.930933702780024,56.66666666666666,9,18
2,1,2,36,1,2.0,0,0,0,0,0,0,0,2,0,0,2,0,0,28000.0,3,3,0,79.0,2,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,14,10.287331542328957,26.33333333333333,15,34
1,1,2,63,1,0.0,0,0,1,1,0,0,3,7,1,0,1,1,1,0.0,3,2,0,110.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,33.16392960193763,55.0,9,3
1,1,2,118,1,3.0,0,0,0,0,0,0,0,2,0,0,2,0,0,28000.0,3,3,0,68.0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12,4.654198532358142,22.666666666666668,13,23
1,1,2,88,1,2.0,0,0,0,0,0,0,0,7,0,0,4,0,0,28000.0,3,2,0,80.0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,38.76042791000796,40.0,8,1
1,1,2,194,1,0.0,0,0,0,0,0,0,3,7,0,0,1,0,0,28000.0,3,3,0,78.0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13,19.21614407702905,26.0,14,45
2,1,2,223,1,8.0,0,0,1,0,0,0,3,2,0,0,2,0,0,28000.0,3,3,0,105.0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,18,3.1667257243900764,35.0,20,39
2,3,2,204,1,5.0,0,0,1,0,0,0,3,4,0,0,2,1,1,0.0,2,2,0,95.0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,19,18.914372716511288,47.5,22,20
1,1,2,22,1,0.0,0,0,0,0,0,0,0,2,0,0,4,0,0,28000.0,3,3,0,71.0,0,0,2,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,14,2.9509713375037863,23.666666666666668,15,18
2,4,0,153,0,0.0,1,0,0,1,0,1,0,7,0,0,0,1,1,0.0,0,3,0,100.0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19,27.76686991228444,33.333333333333336,23,12
4,1,2,114,1,6.0,0,1,1,1,0,1,2,2,0,0,4,0,0,28000.0,3,4,0,320.0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,4.18505688564712,80.0,20,39
4,4,0,175,0,0.0,0,1,0,1,0,1,0,14,0,0,4,1,1,0.0,0,5,0,421.0,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,19,32.26923677041528,84.2,23,6
4,4,0,86,0,0.0,0,1,0,1,0,1,3,7,0,0,4,0,0,28000.0,0,5,0,158.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,18,22.830313589189974,31.6,21,7
